qv,q2,ex,nu,RTTOT,RLTOT,RTQE,RLQE,RTIE,RLIE,RTE,RLE,RTNS,RLNS,QD
0.06181,0.0001,0.061,0.061,0.0009194786067538835,2.135104e-05,0.0,0.0,0.0,0.0,1.058128e-08,0.0,4.459977e-08,2.135104e-05,0.0009194234257038835
0.06231,0.0001,0.0615,0.0615,0.0009291044528216603,1.890378e-05,0.0,0.0,0.0,0.0,1.038458e-08,0.0,3.098602e-08,1.890378e-05,0.0009290630822216603
0.0628,0.0001,0.062,0.062,0.0009386549564769926,1.667969e-05,0.0,0.0,0.0,0.0,1.018814e-08,0.0,2.139271e-08,1.667969e-05,0.0009386233756269926
0.06329,0.0001,0.0625,0.0625,0.0009481278365493133,1.466668e-05,0.0,0.0,0.0,0.0,9.992123e-09,0.0,1.467684e-08,1.466668e-05,0.0009481031675793133
0.06379,0.0001,0.063,0.063,0.0009575211641458131,1.285218e-05,0.0,0.0,0.0,0.0,9.796693e-09,0.0,1.000613e-08,1.285218e-05,0.000957501361325813
0.06428,0.0001,0.0635,0.0635,0.0009668332818448755,1.122327e-05,0.0,0.0,0.0,0.0,9.601999e-09,0.0,6.779011e-09,1.122327e-05,0.0009668169008348756
0.06478,0.0001,0.064,0.064,0.0009760627419877742,9.766905e-06,0.0,0.0,0.0,0.0,9.408184e-09,0.0,4.563869e-09,9.766905e-06,0.0009760487699377741
0.06527,0.0001,0.0645,0.0645,0.0009852082601462548,8.470081e-06,0.0,0.0,0.0,0.0,9.215385e-09,0.0,3.05328e-09,8.470081e-06,0.0009851959914762547
0.06576,0.0001,0.065,0.065,0.0009942686800535167,7.31997e-06,0.0,0.0,0.0,0.0,9.023734e-09,0.0,2.029862e-09,7.31997e-06,0.0009942576264535168
0.06626,0.0001,0.0655,0.0655,0.0010032429475559362,6.304067e-06,0.0,0.0,0.0,0.0,8.833352e-09,0.0,1.341013e-09,6.304067e-06,0.0010032327731859362
0.06675,0.0001,0.066,0.066,0.001012130091182743,5.410295e-06,0.0,0.0,0.0,0.0,8.644358e-09,0.0,8.803719e-10,5.410295e-06,0.001012120566452743
0.06725,0.0001,0.0665,0.0665,0.001020929207838663,4.627098e-06,0.0,0.0,0.0,0.0,8.456862e-09,0.0,5.743356e-10,4.627098e-06,0.001020920176640663
0.06774,0.0001,0.067,0.067,0.0010296394521813227,3.943514e-06,0.0,0.0,0.0,0.0,8.270968e-09,0.0,3.723332e-10,3.943514e-06,0.0010296308088803227
0.06824,0.0001,0.0675,0.0675,0.0010382600288089995,3.349226e-06,0.0,0.0,0.0,0.0,8.086775e-09,0.0,2.398635e-10,3.349226e-06,0.0010382517021709995
0.06873,0.0001,0.068,0.068,0.001046790186419003,2.834597e-06,0.0,0.0,0.0,0.0,7.904375e-09,0.0,1.535547e-10,2.834597e-06,0.001046782128490003
0.06923,0.0001,0.0685,0.0685,0.0010552292134216928,2.390692e-06,0.0,0.0,0.0,0.0,7.723854e-09,0.0,9.768509e-11,2.390692e-06,0.0010552213918826928
0.06972,0.0001,0.069,0.069,0.0010635764345758142,2.009282e-06,0.0,0.0,0.0,0.0,7.545294e-09,0.0,6.175326e-11,2.009282e-06,0.0010635688275288143
