Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.3201,90,0.1332,3760,204.3405001,1
6,12,0.3201,90,0.1382,3380,192.2752194,1
6,12,0.3201,90,0.1432,3040,180.545396,1
6,12,0.3201,90,0.1482,2720,168.9951479,1
6,12,0.3201,90,0.1532,2470,157.9251722,1
6,12,0.3201,90,0.1582,2190,156.2640074,1
6,12,0.3201,90,0.1632,2040,155.449799,1
6,12,0.3201,90,0.1682,1800,144.554488,1
6,12,0.3201,90,0.1732,1690,144.0223594,1
6,12,0.3201,90,0.1782,1620,143.7002436,1
6,12,0.3201,90,0.1832,1510,153.0099343,1
6,12,0.3201,90,0.1882,1500,162.788206,1
6,12,0.3201,90,0.1932,1510,162.8251823,1
6,12,0.3201,90,0.1982,1450,172.4557914,1
6,12,0.3201,90,0.2032,1500,192.3538406,1
6,12,0.3201,90,0.2082,1520,212.1889724,1
6,12,0.3201,90,0.2132,1550,232.0797277,1
6,12,0.3201,90,0.2182,1660,262.1111215,1
6,12,0.3201,145,0.0301,6,2.003596766,1
6,12,0.3201,145,0.0351,52,3.17515354,1
6,12,0.3201,145,0.0401,51,4.128001938,1
6,12,0.3201,145,0.0451,81,7.185012178,1
6,12,0.3201,145,0.0501,110,7.337574531,1
6,12,0.3201,145,0.0551,150,10.44030651,1
6,12,0.3201,145,0.0601,210,12.71377206,1
6,12,0.3201,145,0.0651,260,13.07822618,1
6,12,0.3201,145,0.0701,323,15.41854727,1
6,12,0.3201,145,0.0751,427,21.7469906,1
6,12,0.3201,145,0.0801,456,21.98122836,1
6,12,0.3201,145,0.0851,560,23.8,1
6,12,0.3201,145,0.0901,641,24.60391026,1
6,12,0.3201,145,0.0951,724,30.63772838,1
6,12,0.3201,145,0.1001,851,38.91889515,1
6,12,0.3201,145,0.1051,924,40.46616364,1
6,12,0.3201,145,0.1101,1016,49.37511924,1
6,12,0.3201,145,0.1151,1074,46.28596332,1
6,12,0.3201,145,0.1201,1237,53.11372327,1
6,12,0.3201,145,0.1251,1230,60.25080912,1
6,12,0.3201,145,0.1301,1300,57.24508713,1
6,12,0.3201,145,0.1351,1305,52.88865663,1
6,12,0.3201,145,0.1401,1388,58.06563183,1
6,12,0.3201,145,0.1451,1395,59.01194794,1
6,12,0.3201,145,0.1501,1357,60.43657502,1
6,12,0.3201,145,0.1551,1324,59.24685983,1
6,12,0.3201,145,0.1601,1330,61.99645151,1
6,12,0.3201,145,0.1651,1197,57.24616668,1
6,12,0.3201,145,0.1701,1144,54.98631102,1
6,12,0.3201,145,0.1751,1025,53.11544032,1
6,12,0.3201,145,0.1801,973,52.72278066,1
6,12,0.3201,145,0.1851,865,49.14560001,1
6,12,0.3201,145,0.1901,880,50.18724938,1
6,12,0.3201,145,0.1951,785,47.66015107,1
6,12,0.3201,145,0.2001,697,41.41646532,1
6,12,0.3201,145,0.2051,688,45.14795233,1
6,12,0.3201,145,0.2101,750,50.28916384,1
6,12,0.3201,145,0.2151,637,45.80728763,1
6,12,0.3201,145,0.2201,664,48.84013104,1
6,12,0.3601,90,0.0101,160,20.25438224,1
6,12,0.3601,90,0.0151,50,10.04987562,1
6,12,0.3601,90,0.0201,60,10.07174265,1
6,12,0.3601,90,0.0251,100,10.19803903,1
6,12,0.3601,90,0.0301,590,23.22154172,1
6,12,0.3601,90,0.0351,490,31.56010139,1
6,12,0.3601,90,0.0401,640,23.74531533,1
6,12,0.3601,90,0.0451,850,34.4818793,1
6,12,0.3601,90,0.0501,1010,36.16683564,1
6,12,0.3601,90,0.0551,1210,46.75082887,1
6,12,0.3601,90,0.0601,1480,58.10473303,1
6,12,0.3601,90,0.0651,1680,60.24084993,1
6,12,0.3601,90,0.0701,1920,71.23594598,1
6,12,0.3601,90,0.0751,2200,74.40430095,1
6,12,0.3601,90,0.0801,2450,85.44588931,1
6,12,0.3601,90,0.0851,2770,132.1709499,1
6,12,0.3601,90,0.0901,2990,125.2039935,1
6,12,0.3601,90,0.0951,3120,144.2004161,1
6,12,0.3601,90,0.1001,3450,156.0801076,1
6,12,0.3601,90,0.1051,3450,147.1767645,1
6,12,0.3601,90,0.1101,3470,147.3647176,1
6,12,0.3601,90,0.1151,3640,157.7968314,1
6,12,0.3601,90,0.1201,3850,168.6090152,1
6,12,0.3601,90,0.1251,3720,167.4376302,1
6,12,0.3601,90,0.1301,3400,137.9275172,1
6,12,0.3601,90,0.1351,3460,147.2706352,1
6,12,0.3601,90,0.1401,3240,154.2693748,1
6,12,0.3601,90,0.1451,3110,153.1954307,1
6,12,0.3601,90,0.1501,2930,161.0402434,1
6,12,0.3601,90,0.1551,2700,140.7693148,1
6,12,0.3601,90,0.1601,2400,129.2439554,1
6,12,0.3601,90,0.1651,2270,128.3010522,1
6,12,0.3601,90,0.1701,2040,117.3228026,1
6,12,0.3601,90,0.1751,1770,96.71173662,1
6,12,0.3601,90,0.1801,1680,96.06747629,1
6,12,0.3601,90,0.1851,1590,95.45281557,1
6,12,0.3601,90,0.1901,1460,104.1760049,1
6,12,0.3601,90,0.1951,1320,93.79211054,1
6,12,0.3601,90,0.2001,1340,93.9054844,1
6,12,0.3601,90,0.2051,1270,93.5155602,1
6,12,0.3601,90,0.2101,1330,93.84860148,1
6,12,0.3601,90,0.2151,1320,103.4261089,1
6,12,0.3601,90,0.2201,1290,103.2745855,1
6,12,0.3601,90,0.2251,1330,113.1704909,1
6,12,0.3601,90,0.2301,1390,113.4585387,1
6,12,0.3601,90,0.2351,1480,133.3272665,1
6,12,0.3601,90,0.2401,1460,143.0127267,1
6,12,0.3601,90,0.2451,1520,162.8623959,1
6,12,0.3601,90,0.2501,1750,183.3712082,1
6,12,0.3601,90,0.2551,1580,192.6098648,1
6,12,0.3601,90,0.2601,1810,213.0972548,1
6,12,0.3601,145,0.0451,10,6.003332408,1
6,12,0.3601,145,0.0501,15,6.007495318,1
6,12,0.3601,145,0.0551,39,8.037935058,1
6,12,0.3601,145,0.0601,25,7.017834424,1
6,12,0.3601,145,0.0651,48,9.051055187,1
6,12,0.3601,145,0.0701,69,8.118152499,1
6,12,0.3601,145,0.0751,95,6.293647591,1
6,12,0.3601,145,0.0801,120,7.4,1
6,12,0.3601,145,0.0851,140,9.425497334,1
6,12,0.3601,145,0.0901,195,10.73359213,1
6,12,0.3601,145,0.0951,239,13.85093499,1
6,12,0.3601,145,0.1001,271,15.01254142,1
6,12,0.3601,145,0.1051,360,16.63850955,1
6,12,0.3601,145,0.1101,407,18.84833149,1
6,12,0.3601,145,0.1151,441,20.04475991,1
6,12,0.3601,145,0.1201,554,23.7437655,1
6,12,0.3601,145,0.1251,613,26.06353008,1
6,12,0.3601,145,0.1301,678,26.69969288,1
6,12,0.3601,145,0.1351,762,33.64903565,1
6,12,0.3601,145,0.1401,792,39.33072082,1
6,12,0.3601,145,0.1451,855,40.76039745,1
6,12,0.3601,145,0.1501,882,48.33393839,1
6,12,0.3601,145,0.1551,941,44.20624843,1
6,12,0.3601,145,0.1601,994,46.46734768,1
6,12,0.3601,145,0.1651,970,46.2640249,1
6,12,0.3601,145,0.1701,1004,48.36534296,1
6,12,0.3601,145,0.1751,1003,43.8566255,1
6,12,0.3601,145,0.1801,1005,47.46588248,1
6,12,0.3601,145,0.1851,948,46.99448478,1
6,12,0.3601,145,0.1901,916,49.51386069,1
6,12,0.3601,145,0.1951,874,46.41713477,1
6,12,0.3601,145,0.2001,852,45.32506591,1
6,12,0.3601,145,0.2051,740,42.65020516,1
6,12,0.3601,145,0.2101,769,42.8549227,1
6,12,0.3601,145,0.2151,645,42.02868068,1
6,12,0.3601,145,0.2201,656,43.04804757,1
6,12,0.3601,145,0.2251,606,41.79586582,1
6,12,0.3601,145,0.2301,595,39.81971873,1
6,12,0.3601,145,0.2351,592,41.71553188,1
6,12,0.3601,145,0.2401,571,36.81598023,1
6,12,0.3601,145,0.2451,551,41.49024464,1
6,12,0.3601,145,0.2501,625,45.74111936,1
6,12,0.3601,145,0.2551,639,45.81842861,1
6,12,0.3601,145,0.2601,697,49.98323319,1
6,12,0.361,60,0.0034,200,80.09993758,1
6,12,0.361,60,0.0084,8010,313.9491042,1
6,12,0.361,60,0.0134,8530,270.5630426,1
6,12,0.361,60,0.0184,8810,238.005126,1
6,12,0.361,60,0.0234,9200,264.4919659,1
6,12,0.361,60,0.0284,9240,251.0996615,1
6,12,0.361,60,0.0334,10600,284.682279,1
6,12,0.361,60,0.0384,11880,317.1021287,1
6,12,0.361,60,0.0434,13230,350.5897317,1
